ano_aih,uf_sigla,nome_municipio,regiao_nome,numero_habitantes,qtd_total,vl_total,vl_02,vl_03,vl_04,vl_05,vl_07,vl_0409,vl_0415,vl_0304,vl_0201,vl_0202
2019,BA,Capela do Alto Alegre           ,Nordeste,,163.0,17190.31,,16166.31,,,,,,,,
2019,BA,Capim Grosso                    ,Nordeste,,19779.0,1170061.7,570.0,538123.49,596497.74,,,76393.69,20093.96,440.46,,
2019,BA,Caraíbas                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Caravelas                       ,Nordeste,,4588.0,276439.9,36.0,209328.71,58583.19,,,8043.31,2694.09,45.93,,36.0
2019,BA,Cardeal da Silva                ,Nordeste,,,,,,,,,,,,,
2019,BA,Carinhanha                      ,Nordeste,,1648.0,224585.04,,120743.74,90161.3,,,24327.46,,2939.52,,
2019,BA,Casa Nova                       ,Nordeste,,2197.0,303147.82,,294938.3,,,,,,505.23,,
2019,BA,Castro Alves                    ,Nordeste,,7628.0,773734.18,326.0,397723.97,353357.36,,,80550.86,8257.34,,,
2019,BA,Catolândia                      ,Nordeste,,,,,,,,,,,,,
2019,BA,Catu                            ,Nordeste,,25539.0,2825070.81,2.0,724226.39,2054486.48,,,684616.02,543.08,10842.74,,
2019,BA,Caturama                        ,Nordeste,,81.0,27193.1,,27193.1,,,,,,,,
2019,BA,Central                         ,Nordeste,,1869.0,270794.92,,261026.92,,,,,,,,
2019,BA,Chorrochó                       ,Nordeste,,,,,,,,,,,,,
2019,BA,Cícero Dantas                   ,Nordeste,,3124.0,337007.62,1.0,206972.43,124730.19,,,33402.32,1043.54,2296.5,,
2019,BA,Cipó                            ,Nordeste,,523.0,96953.86,,94777.86,,,,,,,,
2019,BA,Coaraci                         ,Nordeste,,610.0,48234.4,,44231.99,,,,,,1067.41,,
2019,BA,Cocos                           ,Nordeste,,8369.0,741819.69,,646457.01,67162.68,,,3871.52,,,,
2019,BA,Conceição da Feira              ,Nordeste,,,,,,,,,,,,,
2019,BA,Conceição do Almeida            ,Nordeste,,1530.0,77200.22,,74256.22,,,,,,,,
2019,BA,Conceição do Coité              ,Nordeste,,76839.0,3293519.5,14165.85,1532952.16,1550186.19,,86808.93,367126.27,1493.81,4870.08,,
2019,BA,Conceição do Jacuípe            ,Nordeste,,7278.0,181839.98,19.0,173412.98,,,,,,1102.32,,18.0
2019,BA,Conde                           ,Nordeste,,209.0,63235.25,,63235.25,,,,,,229.65,,
2019,BA,Condeúba                        ,Nordeste,,413.0,115326.6,,115326.6,,,,,,,,
2019,BA,Contendas do Sincorá            ,Nordeste,,,,,,,,,,,,,
2019,BA,Coração de Maria                ,Nordeste,,3156.0,2492119.43,20.0,126599.19,2365500.24,,,518894.58,,,,20.0
2019,BA,Cordeiros                       ,Nordeste,,187.0,61350.13,,61350.13,,,,,,137.79,,
2019,BA,Coribe                          ,Nordeste,,2368.0,170990.59,9.0,163532.51,7153.08,,,968.55,,711.25,,9.0
2019,BA,Coronel João Sá                 ,Nordeste,,,,,,,,,,,,,
2019,BA,Correntina                      ,Nordeste,,9746.0,761327.73,,628406.65,101833.08,,,23105.6,,43.21,,
2019,BA,Cotegipe                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Cravolândia                     ,Nordeste,,913.0,278248.9,45.0,275347.9,,,,,,,,45.0
2019,BA,Crisópolis                      ,Nordeste,,976.0,114795.12,87.0,110350.12,1134.0,,,,,367.44,,15.0
2019,BA,Cristópolis                     ,Nordeste,,11748.0,880700.13,,715952.51,126827.62,,,33853.98,,,,
2019,BA,Cruz das Almas                  ,Nordeste,,32696.0,2230619.65,2676.3,699271.83,1466202.1,,,411615.47,18804.59,41.85,,
2019,BA,Curaçá                          ,Nordeste,,481.0,263833.8,,263833.8,,,,,,,,
2019,BA,Dário Meira                     ,Nordeste,,,,,,,,,,,,,
2019,BA,Dias d'Ávila                    ,Nordeste,,6991.0,550178.66,1380.2,295006.39,247712.07,,,64637.82,,413.37,,37.0
2019,BA,Dom Basílio                     ,Nordeste,,1226.0,63001.27,,58289.27,,,,,,229.65,,
2019,BA,Dom Macedo Costa                ,Nordeste,,,,,,,,,,,,,
2019,BA,Elísio Medrado                  ,Nordeste,,152.0,59835.34,,59819.34,,,,,,,,
2019,BA,Encruzilhada                    ,Nordeste,,4767.0,708123.22,,682715.22,,,,,,,,
2019,BA,Entre Rios                      ,Nordeste,,581.0,187210.28,,186594.28,,,,,,2204.64,,
2019,BA,Érico Cardoso                   ,Nordeste,,957.0,144457.8,,138961.8,,,,,,1469.76,,
2019,BA,Esplanada                       ,Nordeste,,9948.0,818966.07,536.0,552764.27,238074.43,,,82562.74,,1113.93,,
2019,BA,Euclides da Cunha               ,Nordeste,,29394.0,1783691.48,12033.5,765912.39,946161.59,,,180501.59,28069.68,2723.11,,5.0
2019,BA,Eunápolis                       ,Nordeste,,127858.0,4657854.98,79454.28,1565180.79,1414746.27,,95190.42,153955.78,158880.58,12467.91,298.21,1378.0
2019,BA,Fátima                          ,Nordeste,,,,,,,,,,,,,
2019,BA,Feira da Mata                   ,Nordeste,,,,,,,,,,,,,
2019,BA,Feira de Santana                ,Nordeste,,976588.0,46645075.78,1101820.07,11702839.8,19166202.02,2829988.12,2042497.67,1183649.97,222113.01,1186956.23,28104.75,523.8
2019,BA,Filadélfia                      ,Nordeste,,866.0,276672.57,203.0,196176.88,80292.69,,,25295.06,521.77,,,
2019,BA,Firmino Alves                   ,Nordeste,,,,,,,,,,,,,
2019,BA,Floresta Azul                   ,Nordeste,,,,,,,,,,,,,
2019,BA,Formosa do Rio Preto            ,Nordeste,,11599.0,797692.23,,748700.43,9439.8,,,705.34,,,,
2019,BA,Gandu                           ,Nordeste,,10819.0,449274.99,336.0,364417.18,62804.96,,,19567.07,521.77,,,
2019,BA,Gavião                          ,Nordeste,,,,,,,,,,,,,
2019,BA,Gentio do Ouro                  ,Nordeste,,936.0,140745.05,,138745.05,,,,,,,,
2019,BA,Glória                          ,Nordeste,,,,,,,,,,,,,
2019,BA,Gongogi                         ,Nordeste,,203.0,76725.82,,76725.82,,,,,,367.44,,
2019,BA,Governador Mangabeira           ,Nordeste,,,,,,,,,,,,,
2019,BA,Guajeru                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Guanambi                        ,Nordeste,,198664.0,7075363.84,261191.39,1693674.11,2395323.86,,301730.04,122318.7,54499.83,2705.49,,153.0
2019,BA,Guaratinga                      ,Nordeste,,1531.0,204325.03,116.0,195037.2,4419.83,,,1179.79,521.77,,,
2019,BA,Heliópolis                      ,Nordeste,,,,,,,,,,,,,
2019,BA,Iaçu                            ,Nordeste,,330.0,145736.05,,48915.91,96820.14,,,22895.89,543.08,,,
2019,BA,Ibiassucê                       ,Nordeste,,1271.0,326704.76,,229965.32,96739.44,,,24040.4,,,,
2019,BA,Ibicaraí                        ,Nordeste,,287.0,77366.49,,76678.49,,,,,,91.86,,
2019,BA,Ibicoara                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Ibicuí                          ,Nordeste,,537.0,126237.67,,125125.67,,,,,,,,
2019,BA,Ibipeba                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Ibipitanga                      ,Nordeste,,1017.0,117990.33,,109244.43,1593.9,,,,,1883.13,,
2019,BA,Ibiquera                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Ibirapitanga                    ,Nordeste,,4478.0,480965.7,,454748.62,,,,,,,,
2019,BA,Ibirapuã                        ,Nordeste,,1662.0,180714.26,38.95,173238.21,821.1,,,,,45.93,,
2019,BA,Ibirataia                       ,Nordeste,,17439.0,916898.71,69.0,867023.98,5881.63,,,,,2871.67,,
2019,BA,Ibitiara                        ,Nordeste,,6123.0,309459.52,,251061.07,45065.34,,,1818.91,,,,
2019,BA,Ibititá                         ,Nordeste,,2149.0,446053.39,,331946.88,114098.51,,,30821.44,21710.26,,,
2019,BA,Ibotirama                       ,Nordeste,,8391.0,1115802.96,,432971.47,624383.28,,15760.3,136109.94,25752.64,413.37,,
2019,BA,Ichu                            ,Nordeste,,,,,,,,,,,,,
2019,BA,Igaporã                         ,Nordeste,,1705.0,328384.96,,153208.17,165656.79,,,33651.38,6261.24,4776.72,,
2019,BA,Igrapiúna                       ,Nordeste,,395.0,140479.95,,140479.95,,,,,,734.88,,
2019,BA,Iguaí                           ,Nordeste,,9787.0,1473555.02,2383.15,664014.26,777908.13,,,184051.61,114369.7,,,
2019,BA,Ilhéus                          ,Nordeste,,229656.0,12903400.41,233364.51,5919224.55,5038948.05,35.0,248811.49,724496.45,135803.81,103523.37,252.78,63.0
2019,BA,Inhambupe                       ,Nordeste,,758.0,203879.38,,203495.38,,,,,,,,
2019,BA,Ipecaetá                        ,Nordeste,,88.0,36797.17,,36797.17,,,,,,826.74,,
2019,BA,Ipiaú                           ,Nordeste,,67888.0,2211333.06,13268.87,1395589.48,697500.4,,,90249.12,3729.23,135.07,,54.0
2019,BA,Ipirá                           ,Nordeste,,,,,,,,,,,,,
2019,BA,Ipupiara                        ,Nordeste,,224.0,44017.84,,36731.07,5457.3,,,,,,,
2019,BA,Irajuba                         ,Nordeste,,1644.0,259889.0,,254888.62,,,,,,3306.96,,
2019,BA,Iramaia                         ,Nordeste,,4039.0,489902.98,,465942.98,,,,,,,,
2019,BA,Iraquara                        ,Nordeste,,3124.0,1524196.27,,1164697.71,359498.56,,,27989.71,3258.48,,,
2019,BA,Irará                           ,Nordeste,,5054.0,313693.79,,301533.79,,,,,,,,
2019,BA,Irecê                           ,Nordeste,,269506.0,6544679.16,123900.6,1464399.82,1945414.29,19701.42,400797.63,56769.73,31338.18,2286.02,194.0,270.0
2019,BA,Itabela                         ,Nordeste,,7976.0,640348.48,379.0,428252.62,187626.75,,,77166.42,2754.1,1297.65,,
2019,BA,Itaberaba                       ,Nordeste,,20575.0,1519757.86,23.0,775107.31,716742.91,,,94697.07,2151.01,,,23.0
2019,BA,Itabuna                         ,Nordeste,,613221.0,26918821.87,699480.41,6829103.01,10213902.48,247213.81,1113960.14,191697.76,648133.58,239502.28,2563.72,909.5
2019,BA,Itacaré                         ,Nordeste,,275.0,106135.89,,106135.89,,,,,,,,
2019,BA,Itaeté                          ,Nordeste,,367.0,101735.78,,101735.78,,,,,,,,
2019,BA,Itagi                           ,Nordeste,,292.0,132562.28,,132562.28,,,,,,,,
2019,BA,Itagibá                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Itagimirim                      ,Nordeste,,,,,,,,,,,,,
2019,BA,Itaguaçu da Bahia               ,Nordeste,,957.0,142921.08,,139921.08,,,,,,43.89,,
2019,BA,Itaju do Colônia                ,Nordeste,,541.0,123456.8,,121520.8,,,,,,367.44,,
2019,BA,Itajuípe                        ,Nordeste,,1718.0,997647.31,,527837.39,469809.92,,,30885.62,118391.44,,,
2019,BA,Itamaraju                       ,Nordeste,,9312.0,1899189.45,985.0,852013.89,1012389.93,,,303908.2,2151.01,,,
2019,BA,Itamari                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Itambé                          ,Nordeste,,5763.0,559114.09,,506588.55,15333.54,,,1138.53,,2939.52,,
2019,BA,Itanagra                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Itanhém                         ,Nordeste,,6445.0,594917.23,24.2,300562.32,280205.2,,,17298.71,16628.15,,,
2019,BA,Itaparica                       ,Nordeste,,11203.0,917749.7,,423952.66,457916.65,,,118045.69,11253.55,,,
2019,BA,Itapé                           ,Nordeste,,,,,,,,,,,,,
2019,BA,Itapebi                         ,Nordeste,,44.0,16013.38,,16013.38,,,,,,,,
2019,BA,Itapetinga                      ,Nordeste,,62031.0,2879740.16,8872.86,1191038.39,369004.59,,,81665.13,2715.4,,,18.0
2019,BA,Itapicuru                       ,Nordeste,,204.0,67918.31,,67566.31,,,,,,,,
2019,BA,Itapitanga                      ,Nordeste,,96.0,40151.47,,40151.47,,,,,,,,
2019,BA,Itaquara                        ,Nordeste,,2714.0,220291.48,,215654.2,,,,,,2783.14,,
2019,BA,Itarantim                       ,Nordeste,,2234.0,407436.69,,396588.69,,,,,,,,
2019,BA,Itatim                          ,Nordeste,,416.0,146388.46,,146388.46,,,,,,,,
2019,BA,Itiruçu                         ,Nordeste,,8480.0,750062.23,,638286.52,104255.71,,,16244.92,65712.68,5885.06,,
2019,BA,Itiúba                          ,Nordeste,,5102.0,528828.67,1.0,390578.87,128764.62,,,25734.66,,3582.54,,
2019,BA,Itororó                         ,Nordeste,,2936.0,365546.8,,350989.89,,,,,,367.44,,
2019,BA,Ituaçu                          ,Nordeste,,1747.0,110133.57,,98282.17,1163.4,,,,,1823.02,,
2019,BA,Ituberá                         ,Nordeste,,2836.0,366542.32,,343752.13,10942.61,,,,,3674.4,,
2019,BA,Iuiu                            ,Nordeste,,2625.0,470362.38,,449668.78,3477.6,,,,,1102.32,,
2019,BA,Jaborandi                       ,Nordeste,,9732.0,292203.52,911.94,148737.31,125021.15,,,21397.41,505.34,4071.65,,
2019,BA,Jacaraci                        ,Nordeste,,3643.0,188520.36,,172503.34,,,,,,3536.61,,
2019,BA,Jacobina                        ,Nordeste,,31047.0,2713169.32,333.0,1289192.08,1333738.05,,,271664.33,4682.01,13883.36,,333.0
2019,BA,Jaguaquara                      ,Nordeste,,7488.0,766915.94,,549815.54,196169.19,,,17605.29,38674.91,9325.32,,
2019,BA,Jaguarari                       ,Nordeste,,4320.0,253844.32,,246341.86,,,,,,4822.65,,
2019,BA,Jaguaripe                       ,Nordeste,,,,,,,,,,,,,
2019,BA,Jandaíra                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Jequié                          ,Nordeste,,269517.0,12852395.81,280613.57,2805277.41,4514732.8,11297.26,821027.47,407668.94,117720.99,44117.28,97.0,1611.0
2019,BA,Jeremoabo                       ,Nordeste,,1617.0,407852.06,,210931.06,190449.0,,,50848.54,,780.81,,
2019,BA,Jiquiriçá                       ,Nordeste,,586.0,230174.36,,230174.36,,,,,,,,
2019,BA,Jitaúna                         ,Nordeste,,177.0,70762.85,,70762.85,,,,,,505.23,,
2019,BA,João Dourado                    ,Nordeste,,2832.0,312476.51,490.05,300635.47,,,,,,1469.76,,
2019,BA,Juazeiro                        ,Nordeste,,418916.0,17656540.58,827203.77,5510480.07,5140100.69,,1234864.68,137209.05,199631.2,132934.59,345.76,6372.0
2019,BA,Jucuruçu                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Jussara                         ,Nordeste,,2912.0,258797.68,,245781.68,,,,,,345.72,,
2019,BA,Jussari                         ,Nordeste,,26.0,7412.96,,7412.96,,,,,,,,
2019,BA,Jussiape                        ,Nordeste,,2910.0,91049.21,,83761.21,,,,,,367.44,,
2019,BA,Lafaiete Coutinho               ,Nordeste,,,,,,,,,,,,,
2019,BA,Lagoa Real                      ,Nordeste,,,,,,,,,,,,,
2019,BA,Laje                            ,Nordeste,,2878.0,121673.0,,121673.0,,,,,,,,
2019,BA,Lajedão                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Lajedinho                       ,Nordeste,,,,,,,,,,,,,
2019,BA,Lajedo do Tabocal               ,Nordeste,,3008.0,362240.1,,344864.1,,,,,,4041.84,,
2019,BA,Lamarão                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Lapão                           ,Nordeste,,3439.0,517070.97,,448664.6,50422.37,,,23038.07,,,,
2019,BA,Lauro de Freitas                ,Nordeste,,65176.0,3784051.25,21848.76,1758770.36,714006.28,,,113224.98,65485.37,1286.04,,
2019,BA,Lençóis                         ,Nordeste,,178.0,61331.88,,61307.88,,,,,,734.88,,
2019,BA,Licínio de Almeida              ,Nordeste,,697.0,106958.16,,98772.21,8185.95,,,,,2939.52,,
2019,BA,Livramento de Nossa Senhora     ,Nordeste,,7776.0,813791.98,9084.2,364443.6,434187.66,,,43178.72,6381.26,1607.55,,18.0
2019,BA,Luís Eduardo Magalhães          ,Nordeste,,3178.0,934686.39,85.69,265551.68,669049.02,,,111461.35,2672.78,,85.69,
2019,BA,Macajuba                        ,Nordeste,,1957.0,134448.21,,128525.76,,,,,,,,
2019,BA,Macarani                        ,Nordeste,,3907.0,566339.33,,522883.43,20207.9,,,944.86,,,,
2019,BA,Macaúbas                        ,Nordeste,,14359.0,747480.86,4225.3,377492.97,333286.69,,3145.31,62486.17,543.08,4965.84,114.36,
2019,BA,Macururé                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Madre de Deus                   ,Nordeste,,,,,,,,,,,,,
2019,BA,Maetinga                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Maiquinique                     ,Nordeste,,1242.0,222480.92,,216320.92,,,,,,,,
2019,BA,Mairi                           ,Nordeste,,14477.0,402456.72,1905.2,290134.65,93830.39,,,27915.98,,,,
2019,BA,Malhada                         ,Nordeste,,1601.0,440949.64,28.0,435009.64,,,,,,2572.08,,
2019,BA,Malhada de Pedras               ,Nordeste,,,,,,,,,,,,,
2019,BA,Manoel Vitorino                 ,Nordeste,,,,,,,,,,,,,
2019,BA,Mansidão                        ,Nordeste,,,,,,,,,,,,,
2019,BA,Maracás                         ,Nordeste,,2955.0,597868.82,,554368.74,33084.08,,,14200.98,1629.24,14376.09,,
2019,BA,Maragogipe                      ,Nordeste,,,,,,,,,,,,,
2019,BA,Maraú                           ,Nordeste,,,,,,,,,,,,,
2019,BA,Marcionílio Souza               ,Nordeste,,39.0,14509.44,,14509.44,,,,,,,,
2019,BA,Mascote                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Mata de São João                ,Nordeste,,2622.0,617540.5,529.1,337285.55,279725.85,,,66378.83,521.77,,,
2019,BA,Matina                          ,Nordeste,,501.0,110868.8,25.0,109291.8,,,,,,,,
2019,BA,Medeiros Neto                   ,Nordeste,,2361.0,369954.76,,280285.44,89669.32,,,19223.83,,,,
2019,BA,Miguel Calmon                   ,Nordeste,,33940.0,2094380.2,6798.43,405892.52,1503445.47,,124875.75,324569.7,17007.22,747.06,,171.0
2019,BA,Milagres                        ,Nordeste,,225.0,66509.6,,66181.6,,,,,,734.88,,
2019,BA,Mirangaba                       ,Nordeste,,,,,,,,,,,,,
2019,BA,Mirante                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Monte Santo                     ,Nordeste,,,,,,,,,,,,,
2019,BA,Morpará                         ,Nordeste,,,,,,,,,,,,,
2019,BA,Morro do Chapéu                 ,Nordeste,,24273.0,1496197.83,,693859.32,765375.41,,,292097.25,,13367.75,,
2019,BA,Mortugaba                       ,Nordeste,,582.0,115731.62,,113558.17,246.84,,,,,3682.14,,
2019,BA,Mucugê                          ,Nordeste,,1271.0,202988.81,,202988.81,,,,,,,,
2019,BA,Mucuri                          ,Nordeste,,7696.0,750113.3,,322579.28,408200.72,,,128414.05,2701.72,,,
2019,BA,Mulungu do Morro                ,Nordeste,,1640.0,262546.74,,230132.87,24464.59,,,9744.21,,,,
2019,BA,Mundo Novo                      ,Nordeste,,2960.0,185456.88,,178138.44,,,,,,,,
2019,BA,Muniz Ferreira                  ,Nordeste,,,,,,,,,,,,,
2019,BA,Muquém do São Francisco         ,Nordeste,,,,,,,,,,,,,
2019,BA,Muritiba                        ,Nordeste,,934.0,717490.73,,,717490.73,,,,,,,
2019,BA,Mutuípe                         ,Nordeste,,1164.0,473076.65,,292011.32,181065.33,,,24324.11,4717.24,,,
2019,BA,Nazaré                          ,Nordeste,,24812.0,2066426.78,225.0,593826.95,1434498.67,,,369617.07,543.08,3992.97,,
2019,BA,Nilo Peçanha                    ,Nordeste,,,,,,,,,,,,,
2019,BA,Nordestina                      ,Nordeste,,1047.0,131156.01,445.5,126046.51,,,,,,137.79,,
2019,BA,Nova Canaã                      ,Nordeste,,8657.0,675915.59,,618920.18,34336.75,,,8832.25,,87.1,,
2019,BA,Nova Fátima                     ,Nordeste,,426.0,51149.79,,48669.79,,,,,,367.44,,
2019,BA,Nova Ibiá                       ,Nordeste,,,,,,,,,,,,,
2019,BA,Nova Itarana                    ,Nordeste,,,,,,,,,,,,,
2019,BA,Nova Redenção                   ,Nordeste,,,,,,,,,,,,,
2019,BA,Nova Soure                      ,Nordeste,,803.0,172870.83,,169694.83,,,,,,,,
2019,BA,Nova Viçosa                     ,Nordeste,,5527.0,271457.52,36.0,258565.63,730.11,,,,,,,36.0
2019,BA,Novo Horizonte                  ,Nordeste,,,,,,,,,,,,,
2019,BA,Novo Triunfo                    ,Nordeste,,,,,,,,,,,,,
2019,BA,Olindina                        ,Nordeste,,2754.0,703528.91,,692512.91,,,,,,,,
2019,BA,Oliveira dos Brejinhos          ,Nordeste,,1961.0,176131.84,,164639.87,,,,,,,,
2019,BA,Ouriçangas                      ,Nordeste,,215.0,48301.58,1.0,47583.58,,,,,,,,
2019,BA,Ourolândia                      ,Nordeste,,321.0,136218.95,,136218.95,,,,,,367.44,,
2019,BA,Palmas de Monte Alto            ,Nordeste,,4357.0,471858.35,,436137.49,4926.6,,,,,7793.64,,
